Ragione sociale,Partita IVA,"ATECO 2007
codice",Provincia,Indirizzo sede legale - Regione,Website,Unnamed: 0,_url,depth,base_url,status,code,has_keyword
SCARPEDARTE SRL,2149890507.0,152010,Pisa,Toscana,www.scarpedarte.it,,,,,,,
LIA DIVA SRL,9734681217.0,152010,Napoli,Campania,www.liadiva.com,,,,,,,
SLIM ITALIA GROUP S.R.L.,2080140854.0,151209,Caltanissetta,Sicilia,www.slimitalia.com,,,,,,,
COMPLESSO SAN LORENZO MAGGIORE S.R.L.,4721761213.0,152020,Napoli,Campania,www.laneapolissotterrata.it,,,,,,,
LA SCARPA & CO. S.R.L.,4347260400.0,151209,Rimini,Emilia-Romagna,www.ballodasola.com,,,,,,,
PIEROPAN & BAUCE S.R.L.,2989140245.0,151100,Vicenza,Veneto,www.pieropan-bauce.it,,,,,,,
P.A.T. S.R.L.,3569220282.0,152020,Padova,Veneto,www.pat-anatomici.com,,,,,,,
BONETTO CINTURINI S.R.L.,3278300243.0,151200,Vicenza,Veneto,http://www.bonettocinturini.it,,,,,,,
MELAPELL S.R.L.,2396830248.0,151100,Vicenza,Veneto,www.melapell.it,,,,,,,
VITTORIA S.R.L.,2018280020.0,152010,Biella,Piemonte,www.vittoria-shoes.com,,,,,,,
FENICE S.R.L.,6490631212.0,152010,Napoli,Campania,www.fenicesrlmadeinitaly.com,,,,,,,
CARIM S.R.L.,1194270441.0,152010,Fermo,Marche,www.carim.it,,,,,,,
DUE EFFE S.R.L.,2349100137.0,152000,Como,Lombardia,www.due-effe.it,17033.0,https://www.butticomputer.com,2.0,www.due-effe.it,Status.SUCCESS,200.0,True
NUOVA FLEX S.R.L.,1555460508.0,151100,Pisa,Toscana,www.nuovaflex.it,,,,,,,
Z STUDIO S.R.L.,2541890410.0,151209,Pesaro Urbino,Marche,www.zanchetti.eu,,,,,,,
RECORD S.R.L.,1555740446.0,151200,Ascoli Piceno,Marche,www.recordbags.it,,,,,,,
STEFY LINE S.R.L.,1337250433.0,151209,Macerata,Marche,www.stefyline.com,,,,,,,
F.LLI FERRARA S.R.L.,1152160436.0,152020,Macerata,Marche,www.ricamificioferrara.it,,,,,,,
MARTON CALZATURE S.R.L.,3939460618.0,152010,Caserta,Campania,www.martoncalzature.it,,,,,,,
PONTREMOLESI S.R.L.,1850880483.0,151209,Firenze,Toscana,www.fondo9.it,,,,,,,
CONCERIA PRIMA S.R.L.,333000503.0,151100,Pisa,Toscana,www.conceriaprima.com,,,,,,,
S.R.L. LEU LOCATI,3664510157.0,151200,Milano,Lombardia,www.leulocati.com,,,,,,,
PAVI GROUP S.R.L.,1960130696.0,152010,Chieti,Abruzzo,www.pavi.it,,,,,,,
P. & C. ITALIA SOCIETA' A RESPONSABILITA' LIMITATA IN SIGLA P. & C. ITALIA S.R.L.,5964891211.0,152020,Napoli,Campania,www.pecontrafforti.it,,,,,,,
LAKE S.R.L.,3555930985.0,152010,Brescia,Lombardia,www.l4k3.it,,,,,,,
F.LLI BERNARDINI S.R.L.,435100441.0,152020,Fermo,Marche,www.bernardinisnc.com,,,,,,,
J P M - S.R.L. CON UNICO SOCIO,2367810468.0,151209,Lucca,Toscana,www.jeanpaulmenicucci.com,,,,,,,
CALZATURIFICIO FAUZIAN JEUNESSE - S.R.L,1447720440.0,152010,Fermo,Marche,fauzian.it,,,,,,,
RISERVA SRL,1126540267.0,151209,Treviso,Veneto,www.riserva.it,,,,,,,
VARESE RETTILI PELLETTERIA S.R.L.,2660230125.0,151200,Varese,Lombardia,www.vareserettili.it,,,,,,,
LONGINO D'URSO 1.0 S.R.L.,2320430644.0,151100,Milano,Lombardia,www.longinodurso.it,,,,,,,
GREEN LIFE CALZATURE S.R.L.,2648280390.0,152010,Ravenna,Emilia-Romagna,www.greenlifecalzature.it,,,,,,,
MONDO ITALIA S.R.L.,2187030446.0,152010,Fermo,Marche,www.gianricomori.com,,,,,,,
CALZATURIFICIO NEW GISAB DI BUONO SALVATORE S.R.L.,3202660720.0,152000,Barletta-Andria-Trani,Puglia,www.newgisab.it,,,,,,,
VELA S.R.L.,1287630295.0,151200,Rovigo,Veneto,www.velaitaly.com,,,,,,,
EUROFUR S.R.L.,1309160503.0,151100,Pisa,Toscana,www.eurofur.it,,,,,,,
BEMA S.R.L.,3368410241.0,151100,Vicenza,Veneto,www.bemastyle.com,,,,,,,
APEX S.R.L.,1849280126.0,151200,Varese,Lombardia,www.apex-srl.com,,,,,,,
CONCERIA N.C.L. SOCIETA' A RESPONSABILITA' LIMITATA,1902230646.0,151100,Avellino,Campania,www.ncleather.net,,,,,,,
EN.ZI.MA S.R.L.,5659580483.0,152010,Firenze,Toscana,www.enzimaservice.com,,,,,,,
CALZATURIFICIO CAPPELLI S.R.L.,87700472.0,152010,Pistoia,Toscana,www.calzaturificiocappellisrl.it,,,,,,,
TOMAIFICIO RM SRL,2469500447.0,152020,Fermo,Marche,www.tomaificiorm.it,,,,,,,
PELLETTERIE SANT'AGOSTINO S.R.L.,11918010155.0,151209,Milano,Lombardia,www.santagostino-milano.it,,,,,,,
ANGELETTI GROUP S.R.L.,2169740442.0,152020,Fermo,Marche,www.angelettigroup.eu,,,,,,,
CALZATURIFICIO PAMAR SOCIETA' A RESPONSABILITA' LIMITATA IN BREVE CALZATURIFICIO PAMAR S.R.L.,1500110471.0,152010,Pistoia,Toscana,www.calzaturificiopamar.it,,,,,,,
DANIEL & BOB S.R.L.,1606770384.0,151209,Ferrara,Emilia-Romagna,www.danielandbob.it,,,,,,,
NICCOLI S.R.L.,4888220482.0,151209,Firenze,Toscana,www.niccolibags.com,,,,,,,
CINTURIFICIO BRESCIANO S.R.L.,274410174.0,151209,Brescia,Lombardia,cinturificiobresciano.it,,,,,,,
G&Q SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,2392520447.0,152010,Fermo,Marche,www.giancarlopaoli.com,,,,,,,
VIOLA RASATURA PELLI S.R.L.,2271660504.0,151100,Pisa,Toscana,www.violarasaturapelli.it,,,,,,,
GIFRAL S.R.L.,5935291210.0,152020,Napoli,Campania,www.gifralsrl.it,,,,,,,
CREDO S.R.L.,4060380401.0,151209,Forlì-Cesena,Emilia-Romagna,www.opencouture.it,,,,,,,
TACCHIFICIO BERDINI S.R.L.,1569770439.0,152020,Macerata,Marche,www.tacchificioberdini.it,,,,,,,
DOMINO S.R.L.,6322320489.0,151209,Firenze,Toscana,laboratoriotoscano.it,,,,,,,
PRONTO PELLI S.R.L.,2611440641.0,151100,Avellino,Campania,www.prontopelli.it,,,,,,,
TRE GAZZELLE INDUSTRIA CONCIARIA S.R.L.,2126320502.0,151100,Pisa,Toscana,www.tregazzelle.it,,,,,,,
SHOES & SHOES SOCIETA' A RESPONSABILITA' LIMITATA,3511870614.0,152010,Caserta,Campania,www.bricconi.com,,,,,,,
TARTABINI E NASINI S.R.L.,872910443.0,152020,Fermo,Marche,www.tartabinienasini.it,,,,,,,
LAPEC SUN S.R.L.,1744640507.0,151100,Pisa,Toscana,www.lapec.it,,,,,,,
ROSSO VENEZIA SRL,4437230271.0,152020,Firenze,Toscana,www.rossovenezia.it,,,,,,,
KOSTYLE S.R.L.,4218940262.0,152010,Treviso,Veneto,www.kostyle.it,,,,,,,
PALM PEL S.R.L.,7891101219.0,151100,Napoli,Campania,www.palmpel.it,,,,,,,
RODI S.R.L.,344790431.0,152010,Macerata,Marche,calzaturificiorodi.it,,,,,,,
MELANY-VY SRL,4016400618.0,152010,Caserta,Campania,melany-vy-srl-04016400618.quantofattura.com,,,,,,,
K LEATHERS S.R.L.,1901620508.0,151100,Pisa,Toscana,www.kleathers.it,,,,,,,
FARFALLA SRL,2381660428.0,152010,Ancona,Marche,www.farfalla.it,,,,,,,
ERREPI - S.R.L. -,1511640466.0,152010,Lucca,Toscana,www.errepisrl.it,,,,,,,
DAVIDE PELLETTERIA NADA S.R.L.,9065921216.0,151209,Napoli,Campania,www.davidenada.it,,,,,,,
FIORDALISO S.R.L.,4389620271.0,152020,Venezia,Veneto,www.mattshoes.it,,,,,,,
TIMAR SRL,2364920443.0,152010,Fermo,Marche,www.timarshoes.it,,,,,,,
GREAT BEAR S.R.L.,1348710441.0,152010,Fermo,Marche,www.greatbear.it,,,,,,,
PETER FLOWERS S.R.L.,3709330272.0,152010,Venezia,Veneto,peterflowers.it,,,,,,,
F.LLI CUCCO S.R.L.,1628970434.0,152020,Macerata,Marche,www.fratellicucco.it,,,,,,,
L.I.P. S.R.L.,8738320962.0,151100,Milano,Lombardia,www.lip-srl.it,,,,,,,
FORMULA SHOES SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,2284390446.0,152010,Fermo,Marche,formulashoes.com,,,,,,,
SANDA GROUP S.R.L.,1012040448.0,152020,Fermo,Marche,http://www.sandagroup.it/,,,,,,,
ROBERTA GANDOLFI S.R.L.,1681211205.0,151209,Bologna,Emilia-Romagna,www.robertagandolfi.com,,,,,,,
PELLETTERIA PARTENOPE S.R.L.,8860401218.0,151209,Napoli,Campania,www.partenope.it,,,,,,,
CINTURIFICIO JESSY GROUP S.R.L.,3426510362.0,151209,Modena,Emilia-Romagna,www.jessycinturificio.it,,,,,,,
NEW SWING - SOCIETA' A RESPONSABILITA' LIMITATA IN SIGLA NEW SWING S.R.L.,1785970441.0,152010,Fermo,Marche,newswing.it,,,,,,,
RIMAR S.R.L.,3790840270.0,152020,Venezia,Veneto,www.tagliopellirimar.com,,,,,,,
KASUCCI S.R.L.,3587600721.0,152010,Bari,Puglia,www.ortopediakasucci.it,,,,,,,
ANACONDA - S.R.L.,926080508.0,151100,Pisa,Toscana,anaconda.it/,,,,,,,
MARENZ S.R.L,2456640693.0,152010,Chieti,Abruzzo,www.marenz.it,,,,,,,
DI BIASE GROUP SRL,3728131214.0,152010,Napoli,Campania,lea-gu.com,,,,,,,
CALZATURIFICIO RUGIATI S.R.L.,1009740489.0,152010,Firenze,Toscana,www.rugiati.com,,,,,,,
STEFANO BEMER S.R.L.,6321030485.0,152010,Firenze,Toscana,stefanobemer.com,,,,,,,
TRANCERIA ITALY SHOES S.R.L.,2979950645.0,152010,Avellino,Campania,www.tranceriaitalyshoes.it,,,,,,,
GDA GROUP S.R.L.,6810150828.0,152010,Palermo,Sicilia,www.francesco.it,,,,,,,
SO.GI.GER SHOES S.R.L.,5505720655.0,152010,Salerno,Campania,www.perronecalzature.it,,,,,,,
CESARE BAROLI 1947 S.R.L.,2544260033.0,152010,Novara,Piemonte,www.cesarebaroli.it,,,,,,,
GALM S.R.L.,1788610440.0,152020,Fermo,Marche,www.suolificiogalmsrl.it,,,,,,,
NAZZARENO ACCIARRI SRL,2109840443.0,152010,Fermo,Marche,www.acciarrinazzareno.it,,,,,,,
GALLI PELLETTERIE S.R.L.,985310671.0,151200,Teramo,Abruzzo,www.gallipelletterie.it,,,,,,,
ROSSI DA VINCI - S.R.L.,1788080487.0,151200,Firenze,Toscana,www.rossidavinci.it,,,,,,,
CONCERIA FRATELLI PIERONI S.R.L.,9731400017.0,151100,Torino,Piemonte,www.conceriapieroni.com,,,,,,,
CORK LINE S.R.L.,2089490540.0,152020,Perugia,Umbria,www.corkline.net,,,,,,,
EURO NARPELL S.R.L.,3487280244.0,151100,Vicenza,Veneto,euronarpell.com,,,,,,,
PIHER S.R.L.,4585220280.0,151209,Padova,Veneto,www.piheritalia.it,,,,,,,
CARA STYLE SRL,6427380487.0,151209,Pisa,Toscana,www.carastyle.it,,,,,,,
BOTTEGA 23 SRL,2320620442.0,152010,Ascoli Piceno,Marche,www.bottega23.it,,,,,,,
LA THUILE SRL,2487400182.0,152010,Pavia,Lombardia,www.lathuilecalzature.it,,,,,,,
DUEPAX S.R.L.,1980150500.0,151209,Pisa,Toscana,www.duepax.com,,,,,,,
SOLETTIFICIO GUERRIERI S.R.L.,2275430482.0,152020,Firenze,Toscana,www.solettificioguerrieri.com,,,,,,,
CARLO SALVATELLI S.R.L.,2033320447.0,151209,Fermo,Marche,www.carlosalvatelli.com,,,,,,,
RE ARTU' - S.R.L.,3592550481.0,151209,Firenze,Toscana,www.re-artu.it,,,,,,,
NICAM SAFETY SOCIETA' A RESPONSABILITA' LIMITATA,8460610721.0,152010,Barletta-Andria-Trani,Puglia,nicam.it,,,,,,,
KING LOOK SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,4681520757.0,152010,Lecce,Puglia,www.lesalentine.eu,,,,,,,
L.I.D.M.A.G. S.R.L.,7383271215.0,152010,Napoli,Campania,shop.lidmag.it,,,,,,,
GI.AN. S.R.L.,7102800633.0,151209,Napoli,Campania,www.cinturificiogian.it,,,,,,,
R&B DIFFUSIONE MODA S.R.L.,1815720675.0,151209,Teramo,Abruzzo,www.rbdiffusionemoda.it,,,,,,,
MARRAFFA MARCO S.R.L.,4232550279.0,152020,Venezia,Veneto,www.marraffamarcosrl.it,,,,,,,
DA.RI.PEL. DI DAVOLI A. & C. - S.R.L.,1213240359.0,151209,Reggio nell'Emilia,Emilia-Romagna,shop.daripel.com,,,,,,,
SOLETTIFICIO LILLIO - S.R.L.,7010430630.0,152020,Napoli,Campania,www.lillio.it,,,,,,,
MODAPEL S.R.L.,2199780509.0,151100,Pisa,Toscana,www.modapelsnc.it,,,,,,,
LA FABRIQUE SRL,2180730307.0,151200,Udine,Friuli-Venezia Giulia,www.lafabriquemaison.com,,,,,,,
DESTRO S.R.L.,2192570188.0,152010,Pavia,Lombardia,www.destrosrl.com,,,,,,,
ORTOPEDIA LOCCI S.R.L.,1516000914.0,152010,Nuoro,Sardegna,www.ortopedialocci.it,,,,,,,
JOAN NORD SHOES S.R.L.,1615050984.0,152010,Brescia,Lombardia,www.weballerina.it,,,,,,,
M2F S.R.L.,7046851213.0,152020,Caserta,Campania,www.marianosrl.it,,,,,,,
FAUSTO COLATO S.R.L.,5274830966.0,151200,Milano,Lombardia,www.faustocolato.it,,,,,,,
CALZATURE V.F. ITALIA PRODUCTION SRL,1954580443.0,152010,Fermo,Marche,www.violafonti.it,,,,,,,
VA.FRA. S.R.L. UNIPERSONALE,2138850447.0,152020,Fermo,Marche,www.solettificiomarco.it,,,,,,,
SCAMOSCERIA CUNEESE - S.R.L.,183750041.0,151100,Cuneo,Piemonte,www.scamosceriacuneese.it,,,,,,,
CARRARO S.R.L.,863610275.0,152010,Venezia,Veneto,www.carrarovenezia.com,,,,,,,
MARA TAC S.R.L.,1421160449.0,152020,Fermo,Marche,www.maratac.it,,,,,,,
EXTREME DESIGN SRL,2041350972.0,151209,Prato,Toscana,bombata.it,,,,,,,
DM SOCIETA' A RESPONSABILITA' LIMITATA ENUNCIABILE ANCHE DM SRL,1386340440.0,152020,Fermo,Marche,www.dmproject.net,,,,,,,
CALZATURIFICIO PIACENTINI S.R.L.,2447590460.0,152010,Lucca,Toscana,www.calzaturificiopiacentino.it,,,,,,,
SCOLARO S.R.L.,101390441.0,152010,Fermo,Marche,http://www.scolaro1890.it,,,,,,,
ANTIDA S.R.L.,2333090203.0,152010,Brescia,Lombardia,lenora.shoes/collections/outlet,,,,,,,
OMBRETTA S.R.L.,5220690480.0,151200,Firenze,Toscana,www.guardolificio.eu,,,,,,,
PAOUL SRL,4609750288.0,152010,Padova,Veneto,www.paoul.com,,,,,,,
MARGI S.R.L.,881140248.0,151100,Vicenza,Veneto,www.margisrl.mobi,,,,,,,
AMABILIA S.R.L. - UNIPERSONALE,2849680240.0,151209,Vicenza,Veneto,amabilia.it,,,,,,,
ITAKA SRL,4958250260.0,151209,Padova,Veneto,www.itakasrl.com,,,,,,,
CALZATURIFICIO MEPRES S.R.L.,2419200262.0,152000,Treviso,Veneto,www.calzaturificiomepres.com,,,,,,,
KING TARTUFOLI S.R.L.,1834670430.0,152010,Macerata,Marche,www.king.it,,,,,,,
ROMITELLI SHOES SRL,1692800434.0,152010,Macerata,Marche,www.calzaturificioromitellishoes.com,,,,,,,
FORCINITI S.R.L.,2163690510.0,151209,Arezzo,Toscana,www.traibecca.com,,,,,,,
DOONEY & BOURKE ITALIA S.R.L.,5041450486.0,151209,Pistoia,Toscana,www.dooney.it,,,,,,,
STUDIO IMMAGINE S.R.L.,2151370448.0,151209,Fermo,Marche,studioimmaginelab.it,,,,,,,
MARPELL S.R.L.,1921360507.0,151100,Pisa,Toscana,www.marpellsrl.it,,,,,,,
QUADRARO - SOCIETA' A RESPONSABILITA' LIMITATA,3563170483.0,151209,Firenze,Toscana,www.quadraro.it,,,,,,,
ARTIGIANINO S.R.L.,4642300653.0,152010,Napoli,Campania,www.altamodapositano.com,,,,,,,
CALZATURE EPOCA S.R.L.,9260300158.0,152000,Milano,Lombardia,www.calzaturepoca.com,,,,,,,
CLAIRE S.R.L.,1489990513.0,151209,Arezzo,Toscana,clairesrl.it,,,,,,,
DEL MUGNAIO S.R.L.,235860509.0,151100,Pisa,Toscana,www.spaccatricedelmugnaio.it,,,,,,,
TRIZIO S.R.L.,10664470159.0,151209,Milano,Lombardia,www.trizioflightcase.com,,,,,,,
CALZATURIFICIO ARDITO - S.R.L. -,3411900651.0,152000,Salerno,Campania,www.morisshoes.it,,,,,,,
ELVICART S.R.L.,12575690156.0,151200,Milano,Lombardia,www.elvicart.it,,,,,,,
SUOLIFICIO PALAZZO GIOVANNI S.R.L.,2479790186.0,152020,Pavia,Lombardia,suolificiopalazzo.it,,,,,,,
FONTANA SHOES S.R.L.,2401400441.0,152010,Fermo,Marche,www.fontanashoes.it,,,,,,,
EQUITIME SRL,2240870689.0,151100,Pescara,Abruzzo,equitime.it,,,,,,,
ANGIVENEZIA SRL,4035400243.0,151209,Vicenza,Veneto,www.angivenezia.it,,,,,,,
STAMPERIA MAST S.R.L.,3559480243.0,151100,Vicenza,Veneto,www.stamperiamast.it,,,,,,,
C.M. S.R.L. - SOCIETA' UNIPERSONALE,2815130246.0,151100,Vicenza,Veneto,www.cmforatura.it,,,,,,,
SCENZA S.R.L.,1879910436.0,152010,Macerata,Marche,www.scenzasrl.com,,,,,,,
CTC CONCERIA DEL CHIENTI SOCIETA' BENEFIT S.P.A.,2083630430.0,151100,Macerata,Marche,conceriadelchienti.com,,,,,,,
AC STUDIO SRL,4976190266.0,152010,Treviso,Veneto,www.acstudio.it,,,,,,,
ELENPELL S.R.L.,2085180244.0,151100,Vicenza,Veneto,www.elenpell.it,,,,,,,
PELLETTERIE ALEST S.R.L.,1006590481.0,151200,Firenze,Toscana,www.alest-pelletterie.com,,,,,,,
SERGIO FUMI VALIGERIA S.R.L.,1057890335.0,151209,Piacenza,Emilia-Romagna,www.quadernando.it,,,,,,,
GIANFRANCO BUTTERI SRL,1898540446.0,152010,Fermo,Marche,www.gianfrancobutteri.com,,,,,,,
FOGLIZZO LUXURY GOODS - SOCIETA' A RESPONSABILITA' LIMITATA,8285570019.0,151209,Torino,Piemonte,www.delcomm.it,,,,,,,
GIANFORT S.R.L.,3477090249.0,152010,Vicenza,Veneto,gianfort.it,,,,,,,
VIRTUS PELLAMI SRL,4243440247.0,151100,Vicenza,Veneto,www.virtuspellami.it,,,,,,,
AMICI PER LA PELLE S.R.L.,8024800966.0,151100,Milano,Lombardia,www.amiciperlapellesrl.it,,,,,,,
CONCERIA SOLARIS S.R.L.,4755670488.0,152020,Firenze,Toscana,www.conceriasolaris.it,,,,,,,
ALOISIO BANZOLA S.R.L.,408620342.0,152010,Parma,Emilia-Romagna,www.parmamadein.com,,,,,,,
KARIN SAFETY FOOTWEAR S.R.L.,738130673.0,152010,Milano,Lombardia,www.dimisport.it,,,,,,,
GUARDOLIFICIO ALEX - S.R.L.,3972050482.0,152020,Firenze,Toscana,www.guardolificioalex.net,,,,,,,
LAGOA WORLD SRL,2436630442.0,152010,Fermo,Marche,lagoaworld.com,,,,,,,
SOLEA S.R.L.,1315770550.0,151200,Terni,Umbria,majolab.com,,,,,,,
GUIDOMAGGI SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,4612710758.0,152010,Lecce,Puglia,www.guidomaggi.com,,,,,,,
MI PIACI S.R.L.S.,9096831210.0,152010,Napoli,Campania,www.mipiacishoes.com,,,,,,,
MIDEX S.R.L.,4934170269.0,152010,Treviso,Veneto,www.montelloshop.com,,,,,,,
SINBI S.R.L.,8090130728.0,152010,Bari,Puglia,ncub.it,,,,,,,
FABIANI PELLETTERIE S.R.L.,2192270516.0,151209,Arezzo,Toscana,www.fabianicinture.net,,,,,,,
ITALIAN HEELS SRL,2209250444.0,152020,Fermo,Marche,www.italianheels.it,,,,,,,
TIFFI S.R.L.,5502871212.0,152010,Napoli,Campania,www.tiffi.it,,,,,,,
NUOVA P.R. S.R.L.,2403260546.0,152000,Perugia,Umbria,shop.nuovapr.it,,,,,,,
OFFICINA BELTS SOCIETA' A RESPONSABILITA' LIMITATA,7244511213.0,151209,Napoli,Campania,www.officinabelts.com,,,,,,,
RUN PLAST S.R.L.,1981990433.0,152020,Macerata,Marche,www.runplast.it,,,,,,,
IL GRECO S.R.L.,1370640441.0,152010,Fermo,Marche,www.ilgrecocalzaturificio.com,,,,,,,
GHIBLI S.R.L.,1345750507.0,151200,Firenze,Toscana,www.ghiblisrl.com,,,,,,,
GROSSI S.R.L.,1331410470.0,152020,Pistoia,Toscana,www.grossisrl.com,,,,,,,
DELTA SUOLE S.R.L.,2756910275.0,152020,Venezia,Veneto,www.deltasuole.com,,,,,,,
R79 SRL,512630443.0,152020,Fermo,Marche,www.r79.it,,,,,,,
RANDI CREAZIONI SRL,2190270393.0,152010,Ravenna,Emilia-Romagna,henryandhenryshop.com,,,,,,,
ITALTREND S.R.L.S.,2404530442.0,151100,Fermo,Marche,101meme.it,,,,,,,
B & G PROJECTS S.R.L.,3888110230.0,152010,Verona,Veneto,www.bgshoesdesign.com,,,,,,,
NANNI SRL,5014590151.0,151200,Milano,Lombardia,nannimilano.it,,,,,,,
CAI PELLETTERIA S.R.L.,6938300487.0,151209,Firenze,Toscana,cai-pelletteria-srl-06938300487.quantofattura.com,,,,,,,
S.G.L. S.R.L.,3156070249.0,151100,Vicenza,Veneto,www.sglrossetto.com,,,,,,,
SOBEK S.R.L.,13397260152.0,151209,Monza e della Brianza,Lombardia,sobekitalia.com,,,,,,,
NATURAL SARDINIA S.R.L.,2602280907.0,151209,Sassari,Sardegna,www.mamoi.it,,,,,,,
SUOLIFICIO MONTOLMO S.R.L.,365570431.0,152020,Macerata,Marche,www.cskacorridoniac5f.com,,,,,,,
CONCERIA NETTUNO - S.R.L.,505590505.0,151100,Pisa,Toscana,www.concerianettuno.it,,,,,,,
CATERINA S.R.L.,2896660277.0,152020,Venezia,Veneto,www.caterinasrl.it,,,,,,,
ARTE PELLE S.R.L.,2033700515.0,151209,Arezzo,Toscana,www.artepellesrl.it,,,,,,,
N.C.P. S.R.L.,1488800432.0,152020,Macerata,Marche,www.ncpsrl.com,,,,,,,
CALZATURIFICIO DINOS SRL,1826660449.0,152010,Fermo,Marche,www.calzaturificiodinos.it,,,,,,,
EUROTAC S.R.L.,2543140277.0,152020,Venezia,Veneto,www.eurotac.it,,,,,,,
OROPEL ITALIA SRL,2478960186.0,152020,Pavia,Lombardia,www.oropelitalia.it,,,,,,,
STYLDEA S.R.L.,792680266.0,152010,Treviso,Veneto,www.styldea.com,,,,,,,
MUNDIAL DESIGN S.R.L.,1812660437.0,151209,Macerata,Marche,mundialdesign.it/,,,,,,,
UNDERWOOD LONDON S.R.L.,6843200483.0,151209,Firenze,Toscana,www.underwood-london.com,,,,,,,
CALZATURIFICIO MORLACCHI SRL,4052370154.0,152010,Milano,Lombardia,www.calzaturificiomorlacchi.it,,,,,,,
NOTTOLI S.R.L.,1784550467.0,152020,Lucca,Toscana,www.nottoli.it,,,,,,,
PIELLE - S.R.L.,4011570480.0,151200,Firenze,Toscana,www.systematica.it/pielle,,,,,,,
LA.PE. - S.R.L.,1370570168.0,151100,Bergamo,Lombardia,www.lapesrl.com,,,,,,,
SUOLIFICIO SAN PAOLO S.R.L.,517790440.0,152020,Fermo,Marche,www.suolificiosanpaolo.com,,,,,,,
LOVE LAB SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,5889320650.0,152010,Salerno,Campania,kalipay.it,,,,,,,
OCEAN DRIVE S.R.L.,2526010646.0,151100,Avellino,Campania,www.oceandrivesrl.com,,,,,,,
FIRENZE & MODA S.R.L.,5415570489.0,151209,Firenze,Toscana,www.firenzeemoda.com,,,,,,,
CALZATURIFICIO ZAGO ALBERTO S.R.L.,170310189.0,152010,Pavia,Lombardia,www.zagoalberto.it,,,,,,,
BRAND IN ITALY SRL,9016750961.0,151209,Milano,Lombardia,dogissimi.com,,,,,,,
CU-TEST S.R.L.,7257561212.0,152010,Napoli,Campania,eddicuomo.com,,,,,,,
SAIV S.R.L.,4003410273.0,152020,Venezia,Veneto,tacchificiosaiv.com,,,,,,,
LLOFF SRL,1928960432.0,152010,Macerata,Marche,www.karmaofcharmeshop.com,,,,,,,
FIORANGELO SRL,1873080442.0,152010,Fermo,Marche,www.fiorangelo.it,,,,,,,
MERISIO S.R.L.,8854640961.0,151209,Milano,Lombardia,www.merisiosrl.com,,,,,,,
CALZATURIFICIO GRELIS S.R.L.,8133731219.0,152010,Napoli,Campania,www.chiaracarrino.it,,,,,,,
ROBERTO PANCANI S.R.L.,5653740489.0,151209,Firenze,Toscana,www.robertopancani.it,,,,,,,
CIVICO 30 S.R.L.,6138660482.0,151209,Firenze,Toscana,www.civico30.com,,,,,,,
SOLETTIFICIO MASSETTI S.R.L.,2333160444.0,152020,Fermo,Marche,www.solettificiomassetti.it,,,,,,,
CALZATURIFICIO SNASH SRL,5946620720.0,152010,Barletta-Andria-Trani,Puglia,host.samet.it,,,,,,,
COLIBRI' S.R.L.,1657930507.0,151100,Pisa,Toscana,www.colibrisrl.net,,,,,,,
TRANCERIA F.M. SRL,2601210392.0,152010,Ravenna,Emilia-Romagna,www.tranceriafm.it,,,,,,,
CONCERIA MADERA S.R.L.,1336310501.0,151100,Pisa,Toscana,www.conceriamadera.it,,,,,,,
DAVIN SOCIETA' A RESPONSABILITA' LIMITATA,2223940442.0,152020,Fermo,Marche,www.davincontrafforti.it,,,,,,,
FIORITA S.R.L.,1063850448.0,152010,Fermo,Marche,www.fiorita.it,,,,,,,
LASER TORRESI SRL,1859490433.0,152020,Macerata,Marche,www.lasertorresi.it,,,,,,,
DEMA S.R.L.,1602270504.0,152020,Pisa,Toscana,http://www.tacchificio.com,,,,,,,
VALIGERIA MASCETTI S.R.L.,1268660121.0,151200,Varese,Lombardia,www.valigeriamascetti.it,,,,,,,
ELIZA DI VENEZIA S.R.L.,1816160442.0,152010,Fermo,Marche,www.elizadivenezia.it,,,,,,,
SUOLIFICIO GFG S.R.L.,1576710436.0,152020,Macerata,Marche,www.suolificio-gfg.com,,,,,,,
MTOS S.R.L.,6739490487.0,151209,Firenze,Toscana,www.mtos.it,,,,,,,
STEFANARDI S.R.L.,3808500726.0,151209,Bari,Puglia,www.stefanardi.com,,,,,,,
COMPLAST S.R.L. DI SALVATORE CORREDDU,1208080901.0,151200,Sassari,Sardegna,www.complastsnc.com,,,,,,,
ME.GI. S.R.L. - UNIPERSONALE,2231960242.0,151100,Vicenza,Veneto,www.megisrl.com,,,,,,,
MAESTRI PELLETTIERI S.R.L.,8123271218.0,151209,Napoli,Campania,www.maestripellettieri.it,,,,,,,
DONNA ELISSA S.R.L.,3358260960.0,151209,Milano,Lombardia,www.donnaelissa.it,,,,,,,
PARMEGGIANI S.R.L.,2124790367.0,151200,Modena,Emilia-Romagna,www.parmeggiani.com,,,,,,,
KATY - S.R.L.,1223010461.0,152010,Lucca,Toscana,www.katysrl.com,,,,,,,
SECCHIARI INTERNATIONAL S.R.L.,2109360442.0,152010,Fermo,Marche,www.codiceshoes.it,,,,,,,
