Ragione sociale,Website,URLPositivo,Profondità,Significativo,EsitoRichiesta,CodiceRisposta
Tomaificio Centro Sud Di Piscitelli Alfonsino & C. Sas,https://www.coobiz.it/azienda/santa-maria-a-vico-fabbricazione-calzature/co9119841,,,,SUCCESSO,200.0
Calzaturificio Manuela Srl,https://www.emanuela.com/,,,,SUCCESSO,200.0
Crisci Pietro,https://www.facebook.com/public/Crisci-Pietro/,,,,SUCCESSO,200.0
Arca Di Califano Antonio E C. Snc,https://www.coobiz.it/azienda/casoria-suolettificio/co1630406,,,,SUCCESSO,200.0
Del Duca Srl,https://www.dnb.com/business-directory/company-profiles.del_duca_srl.69746ec4246a0539d2e314dec1ee1c8f.html,,,,SUCCESSO,403.0
Riflessi S.r.l.,https://www.riflessi.it/en/home,,,,SUCCESSO,200.0
C.a.p. Italia Srl,https://www.dnb.com/business-directory/company-profiles.cap_italia_srl.0dc0072f5c67370d87d6cd525aeb63ee.html,,,,SUCCESSO,403.0
S.t. Calzature Moda Srl,https://www.cylex-italia.it/grumo-nevano/s-t--calzature-moda-srl-6939498.html,,,,SUCCESSO,403.0
Danny & Company Srl,https://www.linkedin.com/in/cristiano-donzelli-4688b834,,,,SUCCESSO,999.0
Il Falco S.r.l.,https://www.dnb.com/business-directory/company-profiles.il_falco_srl.8cc5a3d79e12bbd2ca53d44c8d145433.html,,,,SUCCESSO,403.0
Stalder Pina Srl,https://www.visura.pro/imprese/3854928198-stalder-pina-s-r-l.html,,,,SUCCESSO,200.0
Family Shoes Srl,https://www.facebook.com/people/Family-Shoes/100057447279968/,,,,SUCCESSO,200.0
Calzaturificio Falco - S.r.l.,https://www.falcocalzature.it/,,,,TIMEOUT,
Melluso Calzaturificio Di Melluso Beniamino E C Sas,https://www.melluso.com/it/,,,,SUCCESSO,200.0
Calzaturificio Capriccio S.r.l.,https://www.capricciocalzature.it/,,,,SUCCESSO,200.0
Calzaturificio Debutto Donna Di Di Bernardo Paolo,https://www.debuttodonna.com/,,,,SUCCESSO,200.0
Calzaturificio F.lli Sacco Sas Di Sacco Ciro & C,https://www.informazione-aziende.it/Azienda_CALZATURIFICIO-FLLI-SACCO-SAS-DI-SACCO-CIRO-C,,,,SUCCESSO,200.0
Calzaturificio Anny Club Srl,https://www.dnb.com/business-directory/company-profiles.calzaturificio_anny_club_srl.8d01d9c14886383ccff81bf629ad09ce.html,,,,SUCCESSO,403.0
La Bottega Della Scarpa S.r.l.,https://labottegadellascarpa.com/,,,,SUCCESSO,200.0
Df Calzature Srl,https://www.dfscarpe.it/,,,,SUCCESSO,200.0
Calzaturificio F.lli Velleca S.n.c.di Crescenzo E Felice Velleca,https://www.guidamonaci.it/gmbig/CALZATURIFICIO_F.LLI_VELLECA_S_8_159816095543799.html,,,,SUCCESSO,200.0
Calzaturificio Ro. & Gi. Sas Di Sepe Giovanni & C.,https://reportazienda.it/aziende/NA/calzaturificio-ro-gi-sas-di-sepe-giovanni-c-619781,,,,SUCCESSO,200.0
Tomaificio Toscano Sas Di Toscano Carmine,https://www.dnb.com/business-directory/company-profiles.tomaificio_toscano_sas_di_toscano_carmine.e70652f38976d740aa9a35f1f2027405.html,,,,SUCCESSO,403.0
Artigianato Sorrentino Di Barba Giuseppe & C. Snc,https://registroaziende.it/azienda/artigianato-sorrentino-di-barba-giuseppe-c-snc-piano-di-sorrento,,,,SUCCESSO,200.0
Calzaturificio Morena S.a.s. Di Piedimonte Onofrio & C.,https://www.coobiz.it/azienda/marano-di-napoli-produzione-calzature/co1629855,,,,SUCCESSO,200.0
Calzaturificio Dani Di Ciancia Carmela & C. Sas,https://www.coobiz.it/azienda/marano-di-napoli-produzione-calzature/co1629853,,,,SUCCESSO,200.0
Calzaturificio Duegi Sas Di Grimaldi Raffaele & C,https://www.coobiz.it/azienda/grumo-nevano-produzione-conseguente/co1629994,,,,SUCCESSO,200.0
G.m.g. S.a.s. Di Liccardo Giuseppe & C.,https://www.ufficiocamerale.it/4617/gmg-sas-di-liccardo-giuseppe-c,https://cloud.google.com/sustainability/region-carbon,2.0,False,SUCCESSO,200.0
Eurocomp Srl,https://euro-comp.it/,,,,SUCCESSO,200.0
Liberti & C. Srl,https://www.textileinfomedia.com/business-info/Liberti-C-Srl,,,,SUCCESSO,200.0
Linea Jean De Fre' Di Esposito Massimiliano & C. Sas,https://www.ufficiocamerale.it/1706/linea-jean-de-fre-di-esposito-massimiliano-c-sas,https://cloud.google.com/sustainability/region-carbon,2.0,False,SUCCESSO,200.0
Calzaturificio Falco Snc,https://www.falcocalzature.it/,,,,TIMEOUT,
Societa' Floridex Sas Di Diglio Gennaro & C.,https://www.dnb.com/business-directory/company-profiles.societa_floridex_sas_di_diglio_gennaro__c.92ac3a47aa24849901a185b5ed4ef9f1.html,,,,SUCCESSO,403.0
Gimar Srl,http://www.gimar.it/en-us/home,,,,SUCCESSO,200.0
Platone Alfonso,https://www.linkedin.com/in/alfonso-platone-824529224,,,,SUCCESSO,999.0
Di Santo Luigi,https://www.facebook.com/public/Luigi-Di-Santo/,,,,SUCCESSO,200.0
Pavimar Sas Di Martire Paolo & C.,https://registroaziende.it/azienda/pavimar-sas-di-martire-paolo-c-lusciano,,,,SUCCESSO,200.0
Antonmode Sas Di Tommasini Anna & C.,https://www.ufficiocamerale.it/6398/antonmode-sas-di-tommasini-anna,https://cloud.google.com/sustainability/region-carbon,2.0,False,SUCCESSO,200.0
Calzaturificio Nada Di Davide Gabriele Sas Di Davide Antonio & C.,https://www.bloomberg.com/profile/company/0264404D:IM,,,,SUCCESSO,200.0
Calzaturificio Pirone Patrizia,https://www.patriziashoes.com/,,,,SUCCESSO,200.0
Calzaturificio Fabiana S.r.l.,https://www.dnb.com/business-directory/company-profiles.calzaturificio_fabiana_srl.e81eb1c83b9072c387bb43e2eae9ff5a.html,,,,SUCCESSO,403.0
Calzaturificio Lucy Di Vaccaro Lucia,https://www.impresaitalia.info/mstdb80467149/calzaturificio-lucy-di-vaccaro-lucia/qualiano.aspx,,,,SUCCESSO,200.0
Virgilio Francesco,https://www.hagerty.com/media/automotive-history/the-man-behind-lancias-pioneering-v-6/,,,,SUCCESSO,200.0
Faccenda Antonio,https://www.sanantoniomusicschools.com/faculty-and-staff/mandy-faccenda-piano/,,,,SUCCESSO,200.0
La Scarpa S.a.s. Di D'errico Saverio,https://it.scarpa.com/about-us,,,,SUCCESSO,200.0
Calzaturificio Gi.an.si. Di Lupoli Simeone & C. Sas,https://www.yelp.com/biz/calzaturificio-gi-an-si-di-lupoli-simeone-frattaminore,,,,SUCCESSO,200.0
Nappi Enrico,https://www.facebook.com/public/Enrico-Nappi/,,,,SUCCESSO,200.0
Calzaturificio Anmati' Sas Di Carbone Antonietta & C.,https://www.assocalzaturifici.it/en/home-en/,,,,SUCCESSO,200.0
Ve.r.m.a.c. Di Peluso Giuseppe & C. S.n.c.,https://www.ver-mac.com/en/,,,,SUCCESSO,200.0
Riola Angelo,https://people.com/tv/big-ang-dead-mob-wives-costars-family-attend-angela-raiola-funeral/,https://flipboard.com/@people,2.0,False,SUCCESSO,200.0
Cavaliere Giuseppina,https://www.pattersonfuneralhome.com/obituary/giuseppina-cavaliere,,,,SUCCESSO,200.0
Citro Lucia,https://www.facebook.com/public/Lucia-Citro/,,,,SUCCESSO,200.0
Calzaturificio Josephin Di Murolo Giuseppina,https://www.digiuseppe.it/,,,,SUCCESSO,200.0
Unico Di Napolitano Antonio,https://www.youtube.com/watch?v=Xaxb28GuR-o,,,,SUCCESSO,200.0
Calzaturificio Daniel Srl,https://www.facebook.com/people/Cristian-Daniel-srl/100068331019952/,,,,SUCCESSO,200.0
Calzaturificio Lecce Di Corrado Lecce & C. Snc,https://www.misterimprese.it/campania/caserta/aversa/calzature-produzione-e-vendita-ingrosso/1584401.html,,,,SUCCESSO,200.0
Target Srl,https://www.dnb.com/business-directory/company-profiles.target_srl.96f23c9737a604964292e1f5cf39a29f.html,,,,SUCCESSO,403.0
Tomaificio La Minerva Di Minervino Guglielmina,https://www.eccellenzeitaliane.com/aziende/tomaificio-la-minerva-di-minervino-guglielmina/34952,,,,SUCCESSO,200.0
Globo Suole Sas Di Starace Alberto & C,https://www.dnb.com/business-directory/company-profiles.globo_suole_sas_di_starace_alberto__c.5ecdda06f2102feb132241c4703c16af.html,,,,SUCCESSO,403.0
Raucci Vincenzo,https://www.transfermarkt.com/vincenzo-raucci/profil/spieler/838771,,,,SUCCESSO,200.0
K S Italia Di Ambrosone Mario E C. Sas,https://www.dnb.com/business-directory/company-profiles.k_s_italia_srl.94f46aaa52445dfae5f78f17ad58aa9e.html,,,,SUCCESSO,403.0
R & V Group Srl,https://www.dnb.com/business-directory/company-profiles.r__v_group_srl.fd256f3af1efdce82036aa3b0bc92ba8.html,,,,SUCCESSO,403.0
Faccenda Antonio,https://www.sanantoniomusicschools.com/faculty-and-staff/mandy-faccenda-piano/,,,,SUCCESSO,200.0
Calzaturificio Europa Srl,https://www.dnb.com/business-directory/company-profiles.calzaturificio_europa_srl.c86615d33b258e0c83c956cf220618aa.html,,,,SUCCESSO,403.0
P & P Italia Srl,http://www.pepitalia.it/,,,,SUCCESSO,200.0
Calzaturificio Martin Di Accurso Luigi,https://www.artiolimilano.com/shop/shoes/classic/luigi/,,,,SUCCESSO,200.0
Stabile Stefano,https://scholar.google.com/citations?user=4HuDjtoAAAAJ,,,,SUCCESSO,429.0
Nicoletti Daniela,https://mhfh.com/tribute/details/33496/Daniela-NICOLETTI/obituary.html,,,,SUCCESSO,200.0
Bonny And Clyde Di Guadagno Giuseppe,https://www.yelp.com/biz/calzaturificio-bonnie-and-clide-di-guadagno-giuseppe-napoli,,,,SUCCESSO,200.0
Calzaturificio Vipa Di Parmisano Vincenzo,https://gb.kompass.com/c/calzaturificio-vip-s-r-l/it0328937/,,,,SUCCESSO,403.0
L'artigiano Calzature Srl,https://lartigianodibrera.com/,,,,SUCCESSO,200.0
Sud Tomaie Societa' In Accomandita Semplice Di Patrizia Di Gennaro E C.,https://www.ufficiocamerale.it/4287/sud-tomaie-societa-in-accomandita-semplice-di-patrizia-di-gennaro-e-c,https://cloud.google.com/sustainability/region-carbon,2.0,False,SUCCESSO,200.0
Rene' Jourdan Srl,https://www.facebook.com/public/Rene-Jourdan/,,,,SUCCESSO,200.0
Suolificio D'ambra Di D'ambra Pasquale,https://it.linkedin.com/in/pasqua-d-ambra-4a051a2b,,,,SUCCESSO,429.0
Erredue Sas Calzaturificio Di Russo Giancarlo & C.,https://atoka.io/public/it/azienda/erredue-sas-calzaturificio-di-russo-giancarlo-c/24a3d2653a99,,,,SUCCESSO,404.0
Shoes For Baby Di Cautela Ciro,https://footwearnews.com/shop/shoes-guide/best-baby-walking-shoes-1202829021/,https://flipboard.com/@FootwearNews,2.0,False,SUCCESSO,200.0
Manzo Rossella,https://www.facebook.com/public/Rossella-Manzo/,,,,SUCCESSO,200.0
Global Dance Di Fuschillo Carmine,https://www.dnb.com/business-directory/company-profiles.global_dance_di_fuschillo_carmine.791d1edf9fba1ecacfa94c6ebec9290d.html,,,,SUCCESSO,403.0
Calzaturificio L'era Di Antonio Palmieri Snc,https://www.misterimprese.it/campania/caserta/sant-arpino/calzature-produzione-e-vendita-ingrosso/1600371.html,,,,SUCCESSO,200.0
Columbus Sas Di Galluccio Gennaro E C.,https://www.dnb.com/business-directory/company-profiles.columbus_sas_di_galluccio_gennaro_e_c.7c75d7d658a9403736f1608417d6debc.html,,,,SUCCESSO,403.0
Gi.enne.elle Di Bisanti Ciro Sas,https://giennegroup.it/azienda/,,,,SUCCESSO,200.0
Di Mella Srl,https://www.facebook.com/dimellaice/,,,,SUCCESSO,200.0
Indiano Felice,https://www.facebook.com/indiano.felice/,,,,SUCCESSO,200.0
Aversano Francesca,https://www.facebook.com/dottssaversano/,,,,SUCCESSO,200.0
De.ca Calzaturificio Sas Di Varrecchia Mariano,https://www.coobiz.it/azienda/montesarchio-produzione-calzature/co1625027,,,,SUCCESSO,200.0
Calzaturificio Romano Snc Di Della Volpe Antonino E C,https://it.romanocalzature.com/,,,,SUCCESSO,200.0
Crimel Di Melluso Luigi & C Snc,https://www.sartorialuigimelluso.com/en/origins/,,,,SUCCESSO,200.0
Chartier Di Vincenzo Cuomo S.n.c.,https://cuomosnc.it/,,,,SUCCESSO,200.0
S.f.f.lli Monaco Di Agostino E Arturo Monaco,https://maps.google.it/maps,,,,SUCCESSO,200.0
Calzaturificio Daniele Di Saviano Raffaela S.a.s.,https://registroaziende.it/azienda/calzaturificio-daniele-di-saviano-raffaela-sas-santarpino,,,,SUCCESSO,200.0
Suolettificio Mariano S.a.s. Di Esposito Pasquale & C.,https://www.marianosrl.it/,,,,SUCCESSO,200.0
Calzaturificio Trotta Di Pasquale Trotta & C. S.a.s.,https://www.ufficiocamerale.it/8746/eurocar-di-trotta-pasquale-c-sas,,,,SUCCESSO,200.0
Joseph Dei Fratelli Esposito & C. S.r.l.,https://www.metropolisweb.it/2024/05/28/traffico-rifiuti-dodici-indagati/,,,,SUCCESSO,200.0
R.t. International Srl,https://www.dnb.com/business-directory/company-profiles.rt_international_srl.343e9385f283bafbd4119e597f1207a9.html,,,,SUCCESSO,403.0
Suolificio Sirio Sas Di Solari Paolo C.,https://www.coobiz.it/azienda/casandrino-fabbricazione-suole/co1630285,,,,SUCCESSO,200.0
Anatriello Srl,https://www.dnb.com/business-directory/company-profiles.anatriello_target_srl.ef543a20efb668f3fc7501d2ca335618.html,,,,SUCCESSO,403.0
Desmar Di De Santo Antonio & C. S.a.s.,https://www.desmar.com.br/en/,,,,SUCCESSO,200.0
Calzaturificio 2 C S.n.c. Di Cristiano Domenico & Cimmino Battista Nicola .,https://www.dnb.com/business-directory/company-profiles.calzaturificio_2_c_snc_di_cristiano_domenico__cimmino_battista_nicola_.cd3a841c2725f28130f64cd64c15d7dd.html,,,,SUCCESSO,403.0
Calzaturificio Promenade S.n.c. Dsi Esposito Antonio & C.,https://www.impresaitalia.info/mstdb80675456/calzaturificio-promenade-snc-dsi-esposito-antonio-e-c/mugnano-di-napoli.aspx,,,,SUCCESSO,200.0
Calzaturificio Alessandro S.a.s. Di Ambrosino Filomena & C.,https://reportazienda.it/aziende/NA/calzaturificio-alessandro-sas-di-ambrosino-filomena-c-448200,,,,SUCCESSO,200.0
Mariano Shop Di Diletto Raffaele E Diletto Anna S.n.c.,https://www.dnb.com/business-directory/company-profiles.mariano_shop_di_diletto_raffaele_e_diletto_anna_snc.0dc5f81a577d50fcf9d07a2c8b69812e.html,,,,SUCCESSO,403.0
Calzaturificio Marigliano Style S.a.s. Di Rinaldi Stefano,https://reportazienda.it/aziende/NA/calzaturificio-marigliano-style-sas-di-rinaldi-stefano-568471,,,,SUCCESSO,200.0
Calzaturificio Patty Di Gennaro Fiorillo E C.sas,https://www.calzaturificiogensi.com/en/italian-shoe-factory/,,,,SUCCESSO,200.0
Calzaturificio Donna In Di Russo Immacolata E Ceraso Annunziata S.n.c.,https://www.calzaturificiorusam.com/,,,,SUCCESSO,200.0
Calzature U.s.a. S.n.c.di Umberto Santamaria E C.,https://www.dnb.com/business-directory/company-profiles.calzature_usa_di_santamaria_claudio_e_c_sas.f2e50a9a1936d0841332feed4bbc8485.html,,,,SUCCESSO,403.0
La Rossella Di Cuomo Antonio & C.s.n.c.,https://en.wikipedia.org/wiki/Last_Supper_(Rosselli),,,,SUCCESSO,200.0
Calzaturificio Diva Di Lettiero Francesco E C. Sas,https://www.ufficiocamerale.it/8362/calzaturificio-diva-di-lettiero-francesco-c-sas,https://cloud.google.com/sustainability/region-carbon,2.0,False,SUCCESSO,200.0
Meta Sas Di D'angelo Giuliana & C.,https://www.bloomberg.com/profile/company/0265038D:IM,,,,SUCCESSO,200.0
Ciardi Giuseppe,https://business.columbia.edu/node/2397,,,,SUCCESSO,403.0
Suolificio Di Due Di Noto Gennaro & C. S.a.s.,https://www.reportaziende.it/suolificio_di_due_di_noto_gennaro_c_sas_ce_02521700613,,,,SUCCESSO,200.0
Calzaturificio A.k.o.s. Sas Di Pollio Maddalena,https://www.dnb.com/business-directory/company-profiles.calzaturificio_akos_sas_di_pollio_maddalena.6d76ce62f7f22e21bf71a0e0f206417a.html,,,,SUCCESSO,403.0
Sud Olimpic Di Crisci Raffaele Antonio & C. S.n.c.,https://www.coobiz.it/azienda/santa-maria-a-vico-produzione-lavorazione/co1625708,,,,SUCCESSO,200.0
Artisan Shoes -s.n.c. -,https://www.springstepshoes.com/collections/lartiste-collection,,,,SUCCESSO,200.0
Calzaturificio Linea Dora Di Esposito Ciro & C. S.a.s.,https://www.dnb.com/business-directory/company-profiles.calzaturificio_linea_dora_di_esposito_ciro__c_sas.42e94eeabb0fe87af6e8bc2df80a01a5.html,,,,SUCCESSO,403.0
Suolificio Mediterraneo S.a.s. Di Leone Giuseppe,https://www.impresaitalia.info/mstdb80791594/suolificio-mediterraneo-sas-di-leone-giuseppe/arzano.aspx,,,,SUCCESSO,200.0
Calzaturificio Liverpool Srl,https://www.liverpoolshoes.it/,,,,SUCCESSO,200.0
Rb Moda Srl,https://www.rbmoda.pt/,,,,SUCCESSO,200.0
Tomaificio Everest Di De Masi M. & C. - S.n.c.,https://www.visura.pro/imprese/3800851191-tomaificio-everest-di-de-masi-c-snc.html,,,,SUCCESSO,200.0
Euro Shoes S.a.s. Di Davide Sara & C.,https://www.dnb.com/business-directory/company-profiles.euro_shoes_srl.4969fd1fd1330c3cd880f58a5de37aaa.html,,,,SUCCESSO,403.0
Gi.vi. Srl,https://www.givi.it/company/givi-SPA-en,,,,SUCCESSO,200.0
Simon's S.r.l.,https://www.simonsrl.com/en/,,,,SUCCESSO,200.0
Calzaturificio Co.raf. Srl,http://www.coraf.it/en/main.html,,,,ERRORE,
San Marco Calzature S.a.s. Di Capasso Carmela & C.,https://www.sanmarcoshoes.com/,,,,SUCCESSO,200.0
Calzaturificio Pa.mar. Sas Di Alborino Giovanni & C.,https://www.calzaturificiopamar.it/,,,,SUCCESSO,200.0
Calzaturificio Maisto Giuseppe,https://www.reportaziende.it/calzaturificio_maisto_giuseppe_na_02872211210,,,,SUCCESSO,200.0
Kletoon Srl,https://www.kleton.com/,,,,SUCCESSO,200.0
Triunfo Pasquale,http://www.triunfodance.it/,,,,SUCCESSO,200.0
Original Cuoio Srl,https://www.dnb.com/business-directory/company-profiles.original_cuoio_srl.5ba399ca4ec1fa71e0bbe526421d0b61.html,,,,SUCCESSO,403.0
Fly Step Di Paduano Gianfranco,https://www.dnb.com/business-directory/company-profiles.fly_step_di_paduano_gianfranco.3330c485877edb27379dc343680d51df.html,,,,SUCCESSO,403.0
Gruppo Giglio Srl,https://en.wikipedia.org/wiki/Giglio_(company),,,,SUCCESSO,200.0
Cris Srl,https://www.dnb.com/business-directory/company-profiles.cris_srl.23665b34fc4bcb10b7cf273746c36f65.html,,,,SUCCESSO,403.0
Rinaldi Srl,https://www.rinaldi.it/en/,,,,SUCCESSO,200.0
Explosiv Snc Di De Falco Raffaele & C.,https://italy.globaldatabase.com/company/explosiv-s-n-c-di-de-falco-raffaele-c,,,,SUCCESSO,200.0
Calzaturificio Ci.sa Di Cecio Paolo & C. Sas,https://www.dnb.com/business-directory/company-profiles.calzaturificio_cisa_di_cecio_paolo__c_sas.744004e55641fa9f8294c5d05116dc4d.html,,,,SUCCESSO,403.0
Madison S.a.s. Di Stefano D'auria,https://www.misterimprese.it/campania/napoli/casoria/calzature-produzione-e-vendita-ingrosso/1621802.html,,,,SUCCESSO,200.0
Nuova Didas S.r.l.,https://www.visura.pro/imprese/1744333648-nuova-didas-s-r-l.html,,,,SUCCESSO,200.0
Merik Srl,https://www.merik.us/,,,,SUCCESSO,200.0
Manifattura Italiana Srl,https://www.abkost.it/,,,,SUCCESSO,200.0
Calzaturificio E Tomaificio Gessy S.a.s. Di Ruggiero Maria Grazia & C.,https://www.coobiz.it/azienda/crispano-produzione-calzature/co1630131,,,,SUCCESSO,200.0
Eurotac Snc Di Ciro Grasso & C.,https://www.dnb.com/business-directory/company-profiles.eurotac_snc_di_ciro_grasso__c.673c6f408b1ce5ad4324a11f162599a9.html,,,,SUCCESSO,403.0
Sandalificio Bakston Sas Di Esposito Pasqualina,https://www.dnb.com/business-directory/company-profiles.sandalificio_bakston_sas_di_esposito_pasqualina.5a72d6cef622ceb2ec88d7591696856a.html,,,,SUCCESSO,403.0
Il Tomaificio Di Cuoco Caterina,https://www.caterinasrl.it/,,,,SUCCESSO,200.0
Intatto Assunta,https://www.hellomagazine.com/film/545828/the-asunta-case-explained-asunta-basterra-tragic-parents-prison-sentence/,,,,SUCCESSO,200.0
Calzaturificio Intesa Srl,https://www.dnb.com/business-directory/company-profiles.calzaturificio_intesa_srl.de1ff39b832e846bb5bfe9724baab330.html,,,,SUCCESSO,403.0
Ben.ter. Shoes Sas Di Benzoino Mario & C.,https://m.italianmoda.com/storefronts/bentershoes,,,,SUCCESSO,200.0
Esposito Sofia,https://preferred411.com/P412724,,,,SUCCESSO,200.0
Sandalificio Gino D'anna Sas Di Cerbone Carmela,https://www.misterimprese.it/campania/napoli/marano-di-napoli/calzature-produzione-e-vendita-ingrosso/1632223.html,,,,SUCCESSO,200.0
Looking Srl,https://lookingsrl.it/,,,,TIMEOUT,
Marcellana Shoes Di Varone Gabriella,https://journeecollection.com/products/gabriella-wd,,,,SUCCESSO,200.0
Semelles & Talons Srl,https://italy.globaldatabase.com/company/semelles-talons-s-r-l,,,,SUCCESSO,200.0
Calzaturificio Di Erre Srl,http://www.gi-erre.com/en/company/,,,,ERRORE,
Calzaturificio Galter Sas Di Liberti Vincenzo,https://www.dnb.com/business-directory/company-profiles.calzaturificio_galter_sas_di_liberti_vincenzo.98ba3a83eaeff859313e0d47c62780cd.html,,,,SUCCESSO,403.0
Calzaturificio Iki Srl,https://www.dnb.com/business-directory/company-profiles.calzaturificio_iki_srl.03d044a2ea93f362c3a02206fe7f4b05.html,,,,SUCCESSO,403.0
Molitierno Ciro,https://www.facebook.com/public/Ciro-Molitierno/,,,,SUCCESSO,200.0
Skin Srl,https://www.facebook.com/SkINsrl/,,,,SUCCESSO,200.0
S & Co Srl,http://www.scologistics.it/,,,,ERRORE,
Italian Shoes Di Spisto Roberto,https://www.robertodipaolo.com/en/,,,,SUCCESSO,200.0
Le Scarpine Srl,https://www.facebook.com/Le.scarpine.ravenna/about/,,,,SUCCESSO,200.0
Galluccio Donato & Ci S.n.c.,https://www.dnb.com/business-directory/company-profiles.galluccio_srl.041a0fa9f833a889ced6ed3d096fe869.html,,,,SUCCESSO,403.0
Calzaturificio United Sas Di Iavarone Raffaele & C.,https://www.eccellenzeitaliane.com/aziende/calzaturificio-united-sas-di-iavarone-raffaele-e-c/1696074?lang=en,,,,SUCCESSO,200.0
Giovanni Savio Srl,https://www.clubdeglinvestitori.it/it/founder/giovanni-savio/,,,,SUCCESSO,200.0
Jobson's Calzoleria Srl,https://www.jobsonitalia.com/,,,,ERRORE,
Suolificio Mediterraneo Srl,https://www.trezetagroup.com/,,,,SUCCESSO,200.0
Tomaificio Luisa Srl,https://www.dnb.com/business-directory/company-profiles.tomaificio_ph_srl.c4c9317f4dfa66330d4d8bd7ce7b685c.html,,,,SUCCESSO,403.0
Barba Giuseppe,https://www.facebook.com/public/Giuseppe-Barba/,,,,SUCCESSO,200.0
By Room Srl,https://www.byroom.dk/shop/cms-4.html,,,,SUCCESSO,404.0
Calzaturificio Universale Srl,https://www.calzaturificiogensi.com/en/,,,,SUCCESSO,200.0
Calzaturificio Newmil S.r.l.,https://www.coobiz.it/azienda/grumo-nevano-produzione-calzature/co1630028,,,,SUCCESSO,200.0
Fellico Raffaele,https://www.facebook.com/raffaele.fellico/,,,,SUCCESSO,200.0
Barretta Agostino & C. S.a.s.,https://www.dnb.com/business-directory/company-profiles.barretta_agostino.720af27f005648a3cf64b81f04fe420b.html,,,,SUCCESSO,403.0
